7151.619026,-1224.741413,2619.445480,12803.212571,5125.388809,1903.385037,-5788.833248,-5418.777789,1439.318147,-18628.926195,2762.139008,463.709263,2769.068049,4316.926260,-17964.811204,5445.421067,-14853.180340,-8138.761409,565.364991,-19171.403001,102.000000
7150.456736,-1219.198180,2612.427033,12801.871467,5153.462598,1899.719352,-5806.848753,-5417.794312,1472.666947,-18640.146770,2832.368185,470.146565,2768.129275,4323.855300,-17974.467157,5434.111085,-14863.998584,-8152.217159,563.979182,-19182.131838,11.000000
7156.849334,-1210.436297,2618.149079,12802.005577,5129.635640,1885.548346,-5924.776550,-5508.765907,1430.645670,-18613.548196,2719.223661,420.704509,2767.548130,4327.476283,-17946.080443,5473.897187,-14807.985116,-8123.785742,588.700210,-19152.001688,1.000000
7134.318777,-1233.413889,2598.390138,12791.232037,5147.785255,1891.180986,-5858.391873,-5444.616404,1494.973987,-18655.524770,2886.414700,474.438100,2768.621014,4330.829044,-17989.442825,5408.361877,-14857.471875,-8171.886693,567.823682,-19196.526360,7.000000
7139.549085,-1225.590779,2599.239504,12792.349624,5148.098180,1884.743684,-5845.383158,-5451.411334,1487.329691,-18667.147676,2856.150440,429.779317,2767.861054,4334.226509,-18003.256202,5447.522130,-14901.013070,-8189.544570,535.950097,-19213.334871,8.000000
7146.031090,-1220.360471,2607.464946,12794.629502,5128.249832,1889.348143,-5741.313442,-5437.732067,1455.590216,-18664.420764,2809.345890,436.350729,2767.592833,4306.957382,-17998.651743,5417.526091,-14873.565130,-8176.088820,597.417390,-19207.836342,2.000000
7135.525771,-1233.235075,2607.375539,12791.097927,5134.240099,1893.863195,-5742.475733,-5441.353049,1477.003186,-18659.056345,2866.342835,462.636379,2767.995165,4320.591946,-17994.226098,5422.175254,-14872.671060,-8179.218064,564.515624,-19204.707098,9.000000
7125.199266,-1240.342929,2594.411528,12783.811258,5108.312077,1896.455997,-5778.417336,-5458.161560,1429.215159,-18660.218636,2761.468456,461.921123,2767.592833,4293.501633,-17996.550679,5418.420161,-14889.792495,-8183.554303,599.071419,-19209.400964,10.000000
7131.234236,-1232.341005,2595.886743,12786.359357,5122.214861,1885.995381,-5776.316272,-5520.165296,1444.727269,-18651.456753,2797.007727,418.469335,2768.397496,4310.220737,-17985.195993,5423.471655,-14863.104514,-8173.406611,526.562364,-19195.989918,4.000000
7141.113707,-1225.859000,2604.738033,12789.354491,5116.895146,1888.230556,-5792.543637,-5506.441325,1434.043135,-18640.862026,2765.894101,421.062137,2768.129275,4305.616278,-17974.154232,5437.106218,-14849.380544,-8162.230740,585.213338,-19185.931634,12.000000
7143.170067,-1218.482925,2607.867277,12790.919113,5145.594784,1891.225689,-5790.129649,-5599.156356,1465.559093,-18681.676309,2783.060240,409.036899,2767.324613,4322.245975,-18015.370847,5434.200492,-14883.712821,-8210.599912,522.092016,-19227.908208,5.000000
7135.615178,-1229.167058,2607.733167,12790.829706,5140.856215,1892.075055,-5771.532999,-5504.876703,1474.633901,-18660.173932,2853.065899,422.179724,2767.637537,4309.684295,-17994.583726,5401.209319,-14875.889711,-8182.034384,572.830473,-19208.462191,3.000000
7139.146753,-1227.468325,2614.215172,12793.467211,5133.748360,1884.162538,-5775.645720,-5487.755268,1450.359908,-18653.021375,2796.918320,407.874609,2767.771647,4300.609487,-17984.704255,5410.373533,-14858.142427,-8165.941129,602.871216,-19196.392250,6.000000
7138.029166,-1231.402232,2623.245276,12795.165944,5136.475273,1897.171253,-5769.521342,-5528.971882,1459.568826,-18653.468409,2803.355622,388.205075,2768.129275,4296.630877,-17985.464214,5425.125684,-14862.210444,-8168.533931,577.837263,-19198.672128,100.000000
7134.408184,-1232.430412,2615.377463,12787.566351,5121.901937,1885.056608,-5685.612898,-5463.168351,1433.998432,-18636.257567,2776.444124,420.168067,2768.576310,4280.358808,-17968.253372,5397.454226,-14839.456370,-8144.975194,607.967413,-19179.986070,4.000000
7143.527695,-1219.019366,2629.637875,12794.048357,5155.742476,1893.818491,-5746.141419,-5516.365499,1475.349157,-18660.665671,2853.065899,404.253626,2766.877578,4295.245069,-17993.108511,5386.591279,-14869.094781,-8171.484361,605.553425,-19204.885912,12.000000
7129.535504,-1240.879371,2626.598038,12789.667415,5124.450035,1903.385037,-5713.686688,-5489.990442,1449.555245,-18646.628776,2794.861960,424.191381,2766.832874,4294.976848,-17978.132843,5408.943022,-14856.398991,-8159.906158,635.236540,-19191.743087,7.000000
