-161.111364,5625.889041,-3669.530372,1259.967760,3506.764979,1790.464031,-7615.507103,-9123.221584,2506.882102,-16954.959449,-3532.603594,-20635.129251,2184.927594,-1.162291,-20358.727596,-1004.621446,-27866.767518,-23519.487591,-24173.007856,-22848.577669,107.000000
-159.546742,5620.524622,-3673.106651,1262.158231,3512.710542,1787.513601,-7642.016270,-9126.172014,2511.710078,-16957.328734,-3534.659954,-20638.437309,2186.626326,0.447035,-20360.739253,-1010.701121,-27869.181506,-23524.002643,-24175.600658,-22851.081064,10.000000
-168.219219,5597.591734,-3680.303912,1254.737452,3500.640601,1782.462107,-7639.110544,-9129.748293,2506.747991,-16952.813682,-3536.135169,-20634.279885,2186.671030,1.564622,-20355.821869,-998.184144,-27865.828745,-23516.537161,-24168.537508,-22844.867280,9.000000
-158.071527,5588.516926,-3665.596465,1259.207801,3509.626002,1791.089880,-7624.045469,-9112.358636,2513.855846,-16941.906031,-3524.154635,-20622.925199,2186.223995,3.084541,-20345.003625,-991.210401,-27852.149478,-23505.137772,-24158.702741,-22834.808995,11.000000
-165.805230,5554.989311,-3670.245628,1258.313731,3502.920479,1790.016996,-7612.199045,-9120.539374,2509.027869,-16949.952659,-3531.173082,-20629.898943,2187.252175,-2.995134,-20353.050253,-999.033511,-27861.447803,-23513.452620,-24165.274153,-22841.782739,3.000000
-158.518562,5580.783223,-3665.998797,1258.179620,3506.362647,1795.336711,-7607.862807,-9121.254630,2507.060916,-16948.611554,-3533.318849,-20629.496612,2187.743913,-15.109778,-20352.066776,-1005.381406,-27860.553733,-23512.469143,-24165.855298,-22841.380408,4.000000
-163.301835,5588.293409,-3668.412785,1255.497411,3505.289764,1791.179287,-7614.389516,-9116.471357,2507.463247,-16943.783578,-3534.347030,-20623.238124,2187.296879,-25.302173,-20346.523544,-1003.459156,-27853.982321,-23507.596463,-24160.043845,-22837.401798,7.000000
-161.021957,5587.041711,-3670.469145,1256.704405,3506.005019,1790.464031,-7615.507103,-9126.484938,2507.597357,-16947.136339,-3536.135169,-20625.920333,2187.609803,-35.047533,-20348.401090,-1003.503859,-27856.798640,-23507.372946,-24160.803804,-22837.491205,12.000000
-152.885923,5585.968827,-3664.389471,1261.130050,3510.609478,1792.341578,-7601.649022,-9122.238107,2512.961776,-16945.929345,-3530.726047,-20624.936856,2187.833320,-38.221481,-20346.791765,-998.675883,-27855.368129,-23506.300062,-24159.194479,-22836.284210,6.000000
-155.299911,5599.916315,-3664.255361,1256.436184,3505.155653,1799.047100,-7618.278719,-9116.516061,2507.776171,-16941.593107,-3539.443227,-20620.332397,2187.430989,-47.519806,-20343.662521,-1003.995598,-27850.987187,-23504.198998,-24156.467566,-22834.898402,8.000000
-139.385470,5619.943477,-3658.935646,1263.588742,3510.251851,1796.454298,-7612.154341,-9121.388741,2510.592491,-16948.924479,-3540.829035,-20628.289618,2188.459169,-51.856044,-20350.636265,-1012.578667,-27858.363262,-23511.887998,-24163.798938,-22842.900326,5.000000
-137.999662,5613.014437,-3660.097936,1263.856963,3512.308211,1798.108327,-7617.250539,-9118.348904,2508.044392,-16943.649467,-3538.370343,-20622.299351,2188.637983,-43.407085,-20344.556591,-1010.432900,-27851.076594,-23505.495400,-24158.076892,-22836.418321,1.000000
-140.860685,5585.834717,-3661.617855,1262.202934,3510.296554,1795.470822,-7599.726772,-9120.315857,2507.731468,-16941.816625,-3531.307193,-20620.645322,2188.190948,-39.696696,-20342.813155,-999.212325,-27848.886123,-23503.751964,-24155.797014,-22834.764292,2.000000
-124.678023,5569.607351,-3662.377814,1266.315655,3505.021543,1794.085014,-7623.330213,-9124.696799,2500.981242,-16944.498834,-3548.071000,-20623.282827,2189.532053,-46.670440,-20345.629474,-1009.360016,-27851.210705,-23506.165952,-24158.032188,-22837.535908,100.000000
-136.613854,5561.247799,-3667.339901,1262.560562,3501.579374,1792.520391,-7629.991032,-9127.513118,2498.969585,-16944.275316,-3558.218691,-20623.014606,2189.800274,-43.988230,-20345.718881,-1011.908115,-27852.328292,-23506.434173,-24159.686217,-22838.251164,12.000000
-151.500115,5550.027224,-3674.134831,1257.196144,3499.925345,1791.447508,-7619.128085,-9124.741502,2500.400096,-16941.816625,-3548.339221,-20620.153583,2189.710867,-40.903690,-20342.232009,-1009.583533,-27847.679129,-23503.483743,-24156.154642,-22834.496071,7.000000
-135.853895,5561.381910,-3661.439041,1262.292341,3505.200357,1794.666159,-7613.942481,-9118.930049,2501.607090,-16946.197566,-3551.513168,-20623.014606,2190.113198,-51.811341,-20346.568247,-1010.924638,-27851.076594,-23507.104725,-24159.865031,-22838.653495,5.000000
-124.320395,5554.721090,-3658.309797,1265.779213,3509.044856,1792.654502,-7612.288452,-9126.484938,2503.663451,-16946.689305,-3550.261471,-20623.819269,2189.755570,-58.963898,-20346.523544,-1012.891591,-27852.149478,-23506.165952,-24159.015665,-22837.982943,8.000000
-143.095859,5526.602598,-3663.718919,1260.906533,3501.713485,1794.532048,-7599.235034,-9116.605468,2502.545864,-16932.473596,-3550.753209,-20610.408223,2189.487349,-59.366230,-20333.783050,-1006.498993,-27838.291397,-23494.319528,-24147.213945,-22826.225926,1.000000
-130.131848,5511.403412,-3660.634378,1264.169888,3502.786368,1798.018920,-7620.066859,-9117.723055,2499.014288,-16939.626154,-3554.687116,-20616.353787,2190.381419,-57.309869,-20339.728614,-1012.489260,-27843.924036,-23500.890940,-24154.500613,-22832.439711,9.000000
-132.635244,5502.641529,-3665.328244,1260.995940,3501.445264,1792.922723,-7612.601376,-9117.007799,2502.769381,-16935.334619,-3547.847482,-20612.017549,2191.051971,-34.868719,-20334.900638,-998.497069,-27838.693728,-23492.531389,-24146.096357,-22825.600077,3.000000
-136.569150,5496.338337,-3664.121250,1260.235981,3501.177043,1791.849839,-7597.759819,-9113.163299,2506.032735,-16930.864270,-3545.969936,-20607.904828,2191.499006,-3.531575,-20329.625626,-992.462098,-27833.865752,-23487.077563,-24139.837869,-22820.369769,10.000000
