10866.836361,3893.852466,-3812.581528,5160.704563,2597.853696,-798.448968,2787.441181,832.155396,517.934592,-9740.084990,5501.881570,10057.747964,1686.349612,518.023999,-9459.257690,8639.082828,5134.240099,3992.155432,-1485.452144,1253.977493,0.000000
10878.593378,3911.733860,-3800.466883,5162.895034,2604.246295,-801.354694,2802.774477,828.534414,518.828661,-9747.326955,5505.949587,10050.684813,1683.890920,519.722731,-9474.009840,8641.228595,5124.181814,3990.724921,-1479.774802,1247.137859,1.000000
10884.315424,3909.677500,-3796.309459,5163.520882,2608.180202,-794.470358,2801.522780,830.858995,520.750911,-9744.465932,5507.156581,10053.098801,1682.549815,518.828661,-9478.793113,8635.819473,5119.890280,3987.148642,-1480.847685,1236.677244,0.000000
10877.386384,3903.910750,-3805.920709,5164.280842,2604.022777,-791.609334,2796.426582,821.426560,514.403016,-9749.338612,5504.697889,10051.400068,1673.609118,514.134795,-9481.967061,8636.892357,5122.348972,3977.135061,-1501.545400,1233.726813,1.000000
10896.653586,3909.811611,-3791.794407,5156.949470,2605.497992,-784.635591,2800.762820,831.753065,516.325266,-9752.244339,5523.920388,10077.417497,1682.460408,520.527394,-9483.129351,8665.189663,5149.573395,3984.958171,-1496.091574,1242.131069,0.000000
10891.467982,3895.730012,-3792.956698,5159.274051,2604.112184,-786.915468,2791.419792,820.040752,512.167842,-9757.027612,5510.107011,10068.387393,1675.397258,513.106615,-9496.674508,8667.290727,5140.722104,3976.285695,-1511.916608,1228.854133,0.000000
10895.625406,3876.999252,-3805.205453,5167.633603,2596.199667,-789.105939,2769.246862,817.582060,506.892831,-9758.815751,5490.035146,10081.977253,1685.947280,511.810214,-9501.994223,8655.891338,5146.310040,3987.059235,-1496.270388,1227.155401,1.000000
10900.855714,3882.989519,-3798.187005,5172.998021,2600.312388,-786.423730,2769.783304,817.805577,504.657656,-9764.671908,5485.833018,10083.899503,1680.716972,507.026941,-9511.024327,8647.174159,5141.213843,3980.845450,-1512.587161,1219.019366,1.000000
10886.774116,3848.344317,-3825.858463,5171.880434,2592.086946,-802.248764,2741.575404,787.049579,498.041540,-9776.384221,5476.489990,10066.107515,1670.524578,499.427348,-9525.821181,8643.731990,5122.840710,3969.177840,-1541.107985,1204.490733,0.000000
10888.919883,3867.388002,-3821.611632,5172.327469,2604.156888,-801.220584,2757.668660,793.755102,506.669313,-9776.160704,5488.604634,10076.791649,1676.112513,506.624610,-9521.395536,8656.651298,5135.044762,3975.078700,-1528.993340,1204.043699,0.000000
